game_id,play_id,tgt_nfl_id,caught,week,tgt_name,pass_length,sep_score_air_blend,last_sep,tgt_pos,delta_per_s,delta,first_sep,pass_result,n_defenders_r1,closing_rate_last,sep_at_arrival,n_defenders_r2,contested_severity_25
2023091707,1808,53074,1,2,Nick Westbrook-Ikhine,12,8.8,1.7151093259614676,WR,-1.4090231766181098,-0.9863162236326768,2.7014255495941444,C,0,1.4778664,1.7151073,1,16
2023091707,1891,54483,1,2,Treylon Burks,1,4.6000000000000005,3.624982758579686,WR,-3.110762766837447,-2.177533936786213,5.802516695365899,C,0,3.438971,3.6249819,0,11
2023091707,2041,39973,1,2,DeAndre Hopkins,6,10.6,0.6407027391856541,WR,-1.130204159391826,-0.6781224956350955,1.3188252348207496,C,1,1.290582,0.64070207,1,24
2023091707,2066,54608,1,2,Chig Okonkwo,9,18.6,1.802359564570844,TE,0.4033238145570522,0.2823266701899365,1.5200328943809074,C,0,0.109564066,1.8023608,1,16
2023091707,2216,54483,0,2,Treylon Burks,24,21.6,6.054593297654272,WR,1.2313042788816575,2.0932172740988175,3.961376023555454,I,0,0.0,6.0545936,0,1
2023091707,2334,44819,1,2,Mike Williams,6,8.600000000000001,1.181270502467574,WR,-1.7135846064757687,-0.8567923032378844,2.0380628057054584,C,0,1.943562,1.181273,1,20
2023091707,2498,54608,1,2,Chig Okonkwo,7,18.6,1.50283066245003,TE,0.4112601483831835,0.28788210386822843,1.2149485585818016,C,0,0.12959957,1.5028311,1,17
2023091707,2523,43334,1,2,Derrick Henry,1,6.6000000000000005,10.944647093442528,RB,-2.1689594674659585,-1.7351675739727668,12.679814667415295,C,0,3.581109,10.944649,0,2
2023091707,2592,39973,1,2,DeAndre Hopkins,2,1.4000000000000001,4.534864937349294,WR,-4.904034443995926,-2.942420666397555,7.477285603746849,C,0,5.035448,4.5348663,0,10
2023091707,2617,47904,0,2,Trevon Wesco,4,23.200000000000003,7.396025959932806,TE,4.299499265055786,2.5796995590334717,4.816326400899334,I,0,0.0,5.990503,0,2
2023091707,2678,40024,1,2,Keenan Allen,6,20.200000000000003,7.13381384674425,WR,3.0160359750558974,2.412828780044718,4.720985066699532,C,0,2.5779033,5.064359,0,6
2023091707,2745,44819,1,2,Mike Williams,11,1.4000000000000001,1.4001428498549768,WR,-4.45436866129076,-3.563494929032608,4.963637778887585,C,0,4.7301106,1.4001443,1,19
2023091707,2792,55061,1,2,Stone Smartt,21,18.400000000000002,6.639231883282879,TE,2.787267747895858,3.3447212974750298,3.2945105858078496,C,0,2.1224833,5.5970893,0,3
2023091707,2817,44856,1,2,Gerald Everett,15,15.200000000000001,8.816830496272454,TE,0.6238479951192311,0.49907839609538485,8.317752100177069,C,0,7.736434,3.2116213,0,12
2023091707,2878,40024,1,2,Keenan Allen,12,23.400000000000002,5.589007067449461,WR,3.0966186547015626,3.0966186547015626,2.492388412747898,C,0,0.0,5.589006,0,2
2023091707,3010,54608,1,2,Chig Okonkwo,2,3.6000000000000005,5.79686984501118,TE,-3.1399301361781635,-2.8259371225603473,8.622806967571528,C,0,3.4214115,5.796868,0,5
2023091707,3091,56582,1,2,Elijah Dotson,0,18.6,3.478174808717935,RB,0.5496041840528425,0.32976251043170546,3.1484122982862295,C,0,0.0,3.4781759,0,7
2023091707,3185,55946,1,2,Tyjae Spears,3,4.6000000000000005,2.496157046341425,RB,-3.3477818300269195,-1.6738909150134598,4.170047961354885,C,0,3.4881961,2.49616,0,15
2023091707,3324,44856,1,2,Gerald Everett,2,13.600000000000001,7.4253215418593115,TE,-0.3954150353459007,-0.3163320282767206,7.741653570136032,C,0,0.80181956,7.425322,0,1
2023091707,3376,44819,0,2,Mike Williams,7,14.8,0.3981205847478882,WR,-0.21554918775066612,-0.19399426897559952,0.5921148537234877,I,1,0.23317985,0.39812744,1,23
2023091707,3399,40024,0,2,Keenan Allen,14,15.0,4.504897335123188,WR,0.5337886556731113,0.4804097901058002,4.024487545017387,I,0,1.9435716,3.6834784,0,7
2023091707,3520,39973,1,2,DeAndre Hopkins,13,19.200000000000003,8.947502444816655,WR,4.2392247128214136,4.663147184103555,4.2843552607131,C,0,6.7116375,1.3375347,1,19
2023091707,3600,53074,1,2,Nick Westbrook-Ikhine,4,18.6,1.972941965694886,WR,0.5613004577745273,0.3929103204421691,1.5800316452527168,C,0,0.0,1.9729424,1,16
2023091707,3707,48456,1,2,Donald Parham,6,4.6000000000000005,1.9003157632351528,TE,-3.2845925349126484,-1.6422962674563242,3.542612030691477,C,0,3.3898783,1.9003162,1,19
2023091707,3782,40024,1,2,Keenan Allen,7,19.6,4.23792402008342,WR,0.8755397551409305,0.5253238530845583,3.7126001669988615,C,0,0.11747837,4.2379246,0,5
2023091707,3807,48456,0,2,Donald Parham,25,15.8,1.2703542812932107,TE,-0.03513994849852442,-0.07027989699704884,1.3406341782902595,I,0,0.0,1.2703586,1,14
2023091707,3830,40024,1,2,Keenan Allen,9,8.8,4.336646169564681,WR,-1.4779620446194857,-1.0345734312336399,5.371219600798321,C,0,1.9369245,4.3366437,0,7
2023091707,3855,53506,1,2,Josh Palmer,4,6.6000000000000005,3.329159052974186,WR,-2.28766900312532,-1.601368302187724,4.93052735516191,C,0,2.456729,3.3291643,0,11
2023091707,3880,53506,1,2,Josh Palmer,3,12.600000000000001,0.41761226035642196,WR,-0.688061401233536,-0.344030700616768,0.76164296097319,C,1,0.5777794,0.41761452,1,23
2023091707,4001,44819,0,2,Mike Williams,22,15.400000000000002,1.1738824472663378,WR,0.2053758930663542,0.3286014289061667,0.8452810183601711,I,1,0.24292901,0.98310685,2,19
2023091708,94,39983,1,2,Zach Ertz,1,9.600000000000001,5.479726270535786,TE,-1.2281051224675328,-1.1052946102207795,6.5850208807565656,C,0,2.8587794,5.4797273,0,5
2023091708,119,47808,1,2,Marquise Brown,10,4.6000000000000005,1.3103434664239764,WR,-3.0551405718485496,-2.1385984002939846,3.448941866717961,C,0,2.9213085,1.3103472,1,18
2023091708,166,39983,0,2,Zach Ertz,35,18.0,7.167063554901677,TE,1.3092282442016567,2.4875336639831476,4.67952989091853,I,0,7.591892,3.9896863,0,6
2023091708,189,47808,0,2,Marquise Brown,7,16.6,0.7963039620647304,WR,0.07333009948844996,0.08799611938613994,0.7083078426785905,I,1,0.006239414,0.79629713,1,22
2023091708,264,52615,1,2,Isaiah Hodgins,5,10.6,0.31780497164141885,WR,-1.0397212832044844,-0.7278048982431391,1.045609869884558,C,1,1.0711197,0.31780693,1,24
2023091708,289,46071,1,2,Saquon Barkley,0,0.4,5.268064160581187,RB,-5.00936890218479,-4.007495121747833,9.27555928232902,C,0,5.3461194,5.2680635,0,8
2023091708,319,47954,0,2,Darius Slayton,7,16.6,1.1264102272262964,WR,0.0703799246307697,0.0703799246307697,1.0560303025955267,I,0,0.0,1.126413,1,18
2023091708,402,39983,1,2,Zach Ertz,6,1.6,3.563888325972071,TE,-4.6167270130631834,-2.7700362078379097,6.333924533809981,C,0,4.7451777,3.5638888,0,13
2023091708,449,47808,0,2,Marquise Brown,15,9.8,1.1621101496846191,WR,-1.0767108607244453,-0.9690397746520008,2.13114992433662,I,0,0.58130145,1.1621096,1,16
2023091708,494,55959,1,2,Michael Wilson,20,5.8,0.8612200647918073,WR,-1.790439149825286,-2.864702639720458,3.725922704512265,C,1,0.027752519,0.86121905,1,19
2023091708,570,47808,1,2,Marquise Brown,8,21.6,3.6180934205738793,WR,2.0175021040347407,1.2105012624208444,2.407592158153035,C,0,0.0,3.618093,0,6
2023091708,678,52615,1,2,Isaiah Hodgins,4,8.600000000000001,1.3520355024924464,WR,-1.5312548085515254,-1.3781293276963729,2.7301648301888193,C,0,0.6290123,1.3520356,1,18
2023091708,792,54520,1,2,Trey McBride,18,16.6,2.632451329084738,TE,0.07335504180511358,0.0880260501661363,2.5444252789186015,C,0,0.79285085,2.632451,0,9
2023091708,846,39983,1,2,Zach Ertz,13,8.8,0.8850988645343519,TE,-1.1598574084488311,-1.3918288901385973,2.276927754672949,C,1,2.1007407,0.88509953,1,24
2023091708,916,53478,1,2,Rondale Moore,14,13.600000000000001,0.728010988928058,WR,-0.37230465464542684,-0.4467655855745122,1.1747765745025702,C,1,0.7481769,0.72801125,1,22
2023091708,1110,42547,0,2,Darren Waller,9,17.8,4.575773158713184,TE,2.6440980934464084,1.586458856067845,2.989314302645339,I,0,3.71566,2.3311791,0,15
2023091708,1168,46071,1,2,Saquon Barkley,-4,3.6000000000000005,2.6806156009394577,RB,-3.481660904368435,-2.088996542621061,4.7696121435605185,C,0,3.303855,2.680617,0,14
2023091708,1325,47808,1,2,Marquise Brown,12,20.0,7.205921176366003,WR,5.267808521709539,4.741027669538585,2.464893506827418,C,0,0.0,6.5988264,0,1
2023091708,1582,47954,0,2,Darius Slayton,39,11.600000000000001,0.5869412236331664,WR,-0.4832803195719807,-1.304856862844348,1.8917980864775144,I,1,1.6601454,0.5869399,1,24
2023091708,1628,42547,1,2,Darren Waller,12,8.600000000000001,0.46690470119715277,TE,-1.4615616572274674,-1.169249325781974,1.6361540269791268,C,1,0.7003886,0.4669046,1,23
2023091708,1727,46071,0,2,Saquon Barkley,5,1.2000000000000002,1.250039999360026,RB,-5.63592999502048,-3.3815579970122878,4.631597996372314,IN,0,5.6010165,1.2500389,1,21
2023091708,1759,39983,1,2,Zach Ertz,5,12.4,3.9867405232846536,TE,-0.1815419454277114,-0.0907709727138557,4.077511495998509,C,0,3.5047393,2.895046,0,14
2023091708,1864,47808,1,2,Marquise Brown,6,4.6000000000000005,2.3640008460235333,WR,-2.7958684419462947,-2.236694753557036,4.600695599580569,C,0,3.377418,2.3640013,0,15
2023091708,1968,47842,1,2,Parris Campbell,8,4.6000000000000005,6.581253679960985,WR,-3.125736486979582,-1.875441892187749,8.456695572148734,C,0,3.5832393,6.5812535,0,3
2023091708,1993,46071,1,2,Saquon Barkley,-5,4.6000000000000005,6.592237859786305,RB,-2.7108822519808284,-2.439794026782746,9.032031886569051,C,0,4.1587234,6.5922394,0,4
2023091708,2018,52615,1,2,Isaiah Hodgins,6,4.6000000000000005,4.14585335003543,WR,-2.8438237343433683,-1.9906766140403578,6.1365299640757875,C,0,3.3992016,4.1458535,0,9
2023091708,2043,47842,0,2,Parris Campbell,12,7.6000000000000005,4.153901780254315,WR,-1.3052786019785856,-1.0442228815828685,5.198124661837183,I,0,5.515673,1.8681498,1,19
2023091708,2139,55938,1,2,Jalin Hyatt,45,16.8,2.1784857125994628,WR,0.07882369940391282,0.22070635833095587,1.957779354268507,C,0,1.1857617,2.1784863,0,5
2023091708,2164,42547,1,2,Darren Waller,0,9.8,1.7541379649275004,TE,-1.3069083864510715,-0.6534541932255358,2.407592158153036,C,0,1.1726449,1.7541376,1,17
2023091708,2456,47808,1,2,Marquise Brown,2,21.200000000000003,6.13039150462676,WR,1.5316449345480232,1.6848094280028256,4.445582076623935,C,0,0.99657416,5.1254354,0,4
2023091708,2522,42547,1,2,Darren Waller,8,22.2,9.501031522945285,TE,8.26721121972718,4.960326731836308,4.540704791108976,C,0,1.8890005,3.9446275,0,8
2023091708,2572,47954,1,2,Darius Slayton,15,9.8,2.5265985039178642,WR,-0.9868363527706914,-1.0855199880477606,3.612118491965625,C,0,1.8480968,2.5265975,0,11
2023091708,2698,43329,1,2,Sterling Shepard,4,17.0,5.4030084212408935,WR,1.0531533014783458,0.737207311034842,4.6658011102060515,C,0,3.9097655,2.8635654,0,14
2023091708,2766,52615,0,2,Isaiah Hodgins,6,14.8,1.0456098698845568,WR,-0.16390239355872335,-0.29502430840570204,1.3406341782902589,I,0,0.09283975,1.04561,1,18
2023091708,2886,39983,1,2,Zach Ertz,11,20.4,7.481711034248784,TE,6.56814436034528,5.254515488276224,2.2271955459725596,C,0,0.137285,6.269049,0,1
2023091708,2933,54520,1,2,Trey McBride,2,6.6000000000000005,12.6091593692839,TE,-1.8274599721694118,-2.192951966603294,14.802111335887194,C,0,3.695519,12.609155,0,2
2023091708,2999,55959,1,2,Michael Wilson,16,4.6000000000000005,2.426870412692039,WR,-2.4603441200846192,-3.1984473561100053,5.625317768802044,C,0,3.6018772,2.4268715,0,12
2023091708,3082,47808,0,2,Marquise Brown,6,9.8,0.3330165161069335,WR,-1.2424742378797065,-0.6212371189398532,0.9542536350467867,I,1,1.0489111,0.33301732,1,24
2023091708,3128,47808,0,2,Marquise Brown,38,6.6000000000000005,1.552063143045408,WR,-1.2411893604064217,-3.3512112730973387,4.903274416142747,I,0,0.0,1.552062,1,8
2023091708,3169,47954,1,2,Darius Slayton,14,10.8,3.6898915973236925,WR,-0.7681475584777296,-0.8449623143255027,4.534853911649195,C,0,1.802792,3.689892,0,6
2023091708,3206,42547,1,2,Darren Waller,17,22.4,12.678044013174906,TE,5.212849949048015,6.255419938857617,6.422624074317289,C,0,2.4707985,9.337905,0,1
2023091708,3231,47954,0,2,Darius Slayton,39,16.6,1.509436981129055,WR,0.010062913115328987,0.02616357409985537,1.4832734070291997,I,0,0.0,1.5094385,1,8
2023091708,3310,42547,1,2,Darren Waller,8,18.6,3.7220693169257357,TE,1.0143714582733399,0.7100600207913379,3.012009296134398,C,0,1.108616,2.6612937,0,11
2023091708,3384,47842,1,2,Parris Campbell,6,9.8,0.4604345773288556,WR,-1.1176350948069036,-0.7823445663648325,1.2427791436936881,C,1,0.75037986,0.4604351,1,23
2023091708,3512,46071,1,2,Saquon Barkley,4,17.6,1.8414125013152272,RB,0.19938602248116832,0.15950881798493466,1.6819036833302925,C,0,0.17015934,1.8414125,1,16
2023091708,3755,55938,1,2,Jalin Hyatt,31,8.600000000000001,0.2420743687382026,WR,-1.0525966630491406,-1.9999336597933668,2.2420080285315693,C,1,1.6992922,0.24207723,1,24
2023091708,3780,47842,1,2,Parris Campbell,-2,5.6,2.0838665984174782,WR,-2.6889715510742143,-1.3444857755371071,3.4283523739545854,C,0,2.6651735,2.0838666,0,15
2023091708,3805,42547,1,2,Darren Waller,8,0.2,4.268137767223551,TE,-7.203452960340606,-4.322071776204363,8.590209543427914,C,0,7.32246,4.268133,0,12
2023091708,3886,52615,1,2,Isaiah Hodgins,11,12.600000000000001,1.4167568598739904,WR,-0.5654576168269407,-0.5089118551442466,1.925668715018237,C,0,0.114004314,1.4167544,1,14
2023091708,4093,46071,1,2,Saquon Barkley,1,25.0,16.25315046383316,RB,5.459403910334101,4.9134635193006915,11.339686944532467,C,0,0.0,16.25315,0,0
2023091708,4145,47954,1,2,Darius Slayton,18,10.8,0.9170605214488352,WR,-0.7882546986791044,-0.7882546986791044,1.7053152201279396,C,1,0.30265465,0.9170602,1,20
2023091709,77,44959,1,2,George Kittle,6,13.600000000000001,2.3935329536064422,TE,-0.42249261445930486,-0.42249261445930486,2.816025568065747,C,0,1.504913,2.3935316,0,13
2023091709,102,44820,1,2,Christian McCaffrey,9,2.6,3.0419894805866794,RB,-3.8107863929641517,-2.286471835778491,5.32846131636517,C,0,4.164299,3.041987,0,14
2023091709,171,52433,1,2,Brandon Aiyuk,9,16.6,1.2739309243440124,WR,0.06443297614135671,0.08376286898376373,1.1901680553602487,C,0,0.5572441,1.2739314,1,18
2023091709,243,52433,1,2,Brandon Aiyuk,13,16.6,0.724430811050992,WR,0.07386605007461726,0.06647944506715553,0.6579513659838365,C,1,0.3483492,0.7244303,1,21
2023091709,386,56042,1,2,Puka Nacua,5,5.6,4.322614949310199,WR,-2.619365310373457,-2.0954922482987657,6.418107197608965,C,0,2.950027,4.322616,0,8
2023091709,438,53486,1,2,Tutu Atwell,9,21.200000000000003,9.658824980296515,WR,3.782705495265105,4.917517143844637,4.741307836451878,C,0,2.4457514,3.4307003,0,10
2023091709,468,53486,1,2,Tutu Atwell,15,9.8,1.0394229168148967,WR,-1.0555658819354352,-1.1611224701289788,2.2005453869438756,C,0,1.4960366,1.0394244,1,18
2023091709,493,56042,1,2,Puka Nacua,0,15.8,8.001312392351638,WR,-0.0917417260445446,-0.06421920823118121,8.065531600582819,C,0,0.5466056,8.001312,0,1
2023091709,583,54629,0,2,Kyren Williams,3,1.6,4.750421033971619,RB,-4.59593564126854,-2.7575613847611242,7.507982418732743,I,0,4.9094343,4.7504244,0,9
2023091709,718,47819,1,2,Deebo Samuel Sr.,7,22.400000000000002,3.1933994426003127,WR,2.5600366602510825,1.5360219961506494,1.6573774464496633,C,0,0.0,3.1933985,0,8
2023091709,841,52433,0,2,Brandon Aiyuk,3,15.8,0.6791170738539961,WR,-0.07734713920701412,-0.08508185312771555,0.7641989269817117,I,1,0.13658509,0.6791206,1,22
2023091709,975,56042,0,2,Puka Nacua,7,16.6,1.023034701268734,WR,-0.004149258174434012,-0.002489554904660407,1.0255242561733944,I,0,0.28856993,1.0230364,1,18
2023091709,998,43399,1,2,Tyler Higbee,5,9.600000000000001,2.2635370551417986,TE,-1.1176221438465996,-1.2293843582312598,3.4929214133730584,C,0,3.4873338,2.2635343,0,15
2023091709,1028,56042,1,2,Puka Nacua,2,18.6,4.024127234569009,WR,0.5250825772545457,0.36755780407818195,3.6565694304908267,C,0,0.052210093,4.0241256,0,5
2023091709,1228,44959,1,2,George Kittle,7,11.8,1.4786818454285546,TE,-0.7037754782069332,-0.4222652869241599,1.9009471323527145,C,0,1.0680761,1.4786811,1,18
2023091709,1302,52433,0,2,Brandon Aiyuk,33,17.0,4.044007912949729,WR,0.7183276505523738,1.723986361325697,2.320021551624032,I,0,0.5642998,3.7598145,0,2
2023091709,1403,56042,1,2,Puka Nacua,5,14.8,4.657832113762801,WR,-0.20946873235304125,-0.12568123941182474,4.783513353174626,C,0,0.7633281,4.6578283,0,5
2023091709,1462,53486,1,2,Tutu Atwell,10,16.400000000000002,5.348429676082503,WR,0.6187679545637268,0.6187679545637268,4.729661721518776,C,0,4.5097895,2.3816998,0,12
2023091709,1524,53486,1,2,Tutu Atwell,18,2.4000000000000004,0.42201895692018737,WR,-3.2719644830104255,-4.580750276214595,5.002769233134782,C,1,2.1621923,0.4220188,1,24
2023091709,1581,56042,1,2,Puka Nacua,13,13.8,2.860559385854449,WR,-0.3394157085233923,-0.27153256681871385,3.132091952673163,C,0,0.6548929,2.8605592,0,8
2023091709,1808,44820,1,2,Christian McCaffrey,-4,12.8,11.002022541333025,RB,-0.5668474094678494,-0.3967931866274945,11.39881572796052,C,0,0.28499126,11.002024,0,1
2023091709,1860,52625,1,2,Jauan Jennings,16,16.6,2.4459149617270013,WR,0.0248366622491325,0.027320328474045752,2.4185946332529555,C,0,0.58525026,2.4459174,0,9
2023091709,1885,52433,0,2,Brandon Aiyuk,8,6.800000000000001,1.6548413821270016,WR,-1.8976122128357227,-1.7078509915521505,3.362692373679152,I,0,1.702101,1.6548434,1,18
2023091709,2085,56042,1,2,Puka Nacua,6,18.6,2.5787012234844138,WR,0.33520020163591013,0.2681601613087281,2.3105410621756857,C,0,0.21380723,2.5786989,0,10
2023091709,2159,53486,1,2,Tutu Atwell,11,4.6000000000000005,1.209669376317344,WR,-2.383619090563661,-2.860342908676393,4.070012284993737,C,0,2.7799609,1.209673,1,18
2023091709,2189,43399,1,2,Tyler Higbee,2,15.600000000000001,7.563835006132799,TE,0.7548441305390735,0.6793597174851662,6.884475288647633,C,0,5.38611,3.714968,0,14
2023091709,2244,54629,1,2,Kyren Williams,2,9.8,5.0027392496511345,RB,-1.0917582686025238,-1.0917582686025238,6.094497518253658,C,0,1.54755,5.0027394,0,5
2023091709,2391,52625,0,2,Jauan Jennings,24,21.400000000000002,3.5171721595622776,WR,1.119207234768189,1.5668901286754644,1.9502820308868132,I,0,0.0,3.5171714,0,4
2023091709,2440,53486,1,2,Tutu Atwell,4,2.4000000000000004,2.6284025566872278,WR,-3.97480198023378,-3.1798415841870242,5.808244140874252,C,0,4.936434,2.628397,0,16
2023091709,2534,56042,1,2,Puka Nacua,8,9.600000000000001,2.245707015618914,WR,-1.2603631573344458,-1.0082905258675567,3.253997541486471,C,0,1.8034405,2.2457087,0,14
2023091709,2642,54629,0,2,Kyren Williams,6,20.200000000000003,6.857594330375629,RB,1.45189620646288,1.016327344524016,5.841266985851613,IN,0,1.357528,5.8580275,0,3
2023091709,2676,52433,1,2,Brandon Aiyuk,15,22.4,13.57790116328735,WR,8.068034846793015,8.874838331472317,4.703062831815034,C,0,0.0,7.017129,0,1
2023091709,2708,44959,1,2,George Kittle,4,7.6000000000000005,4.116551955216885,TE,-1.9263058845975733,-1.5410447076780587,5.657596662894944,C,0,2.1728933,4.116552,0,8
2023091709,2785,47819,0,2,Deebo Samuel Sr.,38,14.600000000000001,2.0407106605298035,WR,-0.17086531519697312,-0.39299022495303815,2.4337008854828417,I,0,0.20245492,2.0407073,0,6
2023091709,2854,53486,0,2,Tutu Atwell,25,19.6,2.7414777037211158,WR,0.4651012613734803,1.0232227750216567,1.718254928699459,I,0,0.35957932,2.7414775,0,6
2023091709,2877,56042,0,2,Puka Nacua,11,5.6,1.84287818371156,WR,-2.1260848349949475,-2.763910285493432,4.606788469204992,I,0,1.2068429,1.8428775,1,15
2023091709,2993,47819,1,2,Deebo Samuel Sr.,16,19.6,3.7101617215426095,WR,0.6197212264630533,0.7436654717556639,2.9664962497869456,C,0,0.08308351,3.7101629,0,4
2023091709,3018,52625,1,2,Jauan Jennings,31,7.6000000000000005,0.40607881008493774,WR,-1.2893090983049689,-2.4496872867794406,2.8557660968643783,C,1,0.49580508,0.40607658,1,22
2023091709,3182,56042,1,2,Puka Nacua,8,6.6000000000000005,3.387462176910612,WR,-2.3972045555662302,-1.4383227333397381,4.82578491025035,C,0,2.333496,3.387461,0,10
2023091709,3207,56042,1,2,Puka Nacua,5,2.6,1.0511898020814314,WR,-3.9494188723103885,-2.7645932106172717,3.815783012698703,C,0,3.6232743,1.0511903,1,21
2023091709,3232,43399,0,2,Tyler Higbee,5,12.600000000000001,5.040813426422365,TE,-0.6005073409157227,-0.6005073409157227,5.641320767338088,I,0,1.0638475,5.040813,0,4
2023091709,3255,56042,0,2,Puka Nacua,12,10.8,0.5141984052872954,WR,-0.8587546164873074,-0.8587546164873074,1.3729530217746029,I,1,0.07297777,0.514199,1,21
2023091709,3278,56042,1,2,Puka Nacua,5,18.400000000000002,6.102097999868567,WR,1.8367633333809434,1.102058000028566,5.000039999840001,C,0,3.1291544,3.773714,0,10
2023091709,3303,53486,0,2,Tutu Atwell,4,14.8,1.7710166571774566,WR,-0.22357603307286467,-0.22357603307286467,1.9945926902503213,I,0,0.057266057,1.7710162,1,16
2023091709,3326,53678,1,2,Ben Skowronek,2,21.6,5.498881704492288,WR,3.0092949188226625,1.8055769512935975,3.693304753198691,C,0,0.17228127,3.9874034,0,6
2023091709,3390,43399,1,2,Tyler Higbee,2,4.6000000000000005,4.304195627524392,TE,-2.968408051491238,-2.3747264411929905,6.678922068717383,C,0,3.065741,4.3041987,0,8
2023091709,3480,54629,0,2,Kyren Williams,5,19.200000000000003,8.270489707387348,RB,2.2409996116330873,2.6891995339597043,5.581290173427644,I,0,1.3838446,4.894182,0,5
2023091709,3503,52465,0,2,Van Jefferson,10,4.6000000000000005,1.3736083866954152,WR,-2.7237101788656295,-2.178968143092504,3.552576529787919,I,0,3.494407,1.3736079,1,19
2023091709,3640,47819,0,2,Deebo Samuel Sr.,4,17.6,1.231990259701756,WR,0.21968076090625566,0.1318084565437534,1.1001818031580026,I,0,0.1091674,1.2319897,1,18
2023091709,3736,52465,0,2,Van Jefferson,11,19.6,1.3944174410842716,WR,0.6670857109334019,0.6003771398400617,0.7940403012442099,IN,0,0.0,1.3944186,1,14
2023091709,3812,47819,0,2,Deebo Samuel Sr.,2,8.8,1.4673104647619748,WR,-1.361041851608147,-1.2249376664473324,2.692248131209307,I,0,1.1815276,1.4673097,1,18
2023091709,3889,43399,0,2,Tyler Higbee,10,18.6,5.513410922468955,TE,3.7922607015723027,2.6545824911006117,2.858828431368343,I,0,3.8329153,2.9544733,0,11
2023091709,3944,56042,1,2,Puka Nacua,5,13.8,5.38221144140585,WR,-0.3671020449651034,-0.22026122697906203,5.602472668384912,C,0,1.5684772,5.3822103,0,4
2023091709,4189,43399,0,2,Tyler Higbee,5,8.600000000000001,1.0056838469419707,TE,-1.6079092296701227,-1.1255364607690859,2.1312203077110565,I,0,1.062186,1.0056843,1,19
2023091709,4212,56042,1,2,Puka Nacua,4,17.2,6.226531940012835,WR,1.1179005567629592,1.0061105010866633,5.220421438926172,C,0,3.4459853,3.3889227,0,12
2023091709,4269,52465,1,2,Van Jefferson,10,2.6,2.038872237291976,WR,-3.45354071149474,-3.45354071149474,5.492412948786716,C,0,4.4140034,2.0388703,0,13
2023091709,4294,56042,0,2,Puka Nacua,16,5.6,1.0327632836231162,WR,-2.3213057963689736,-2.0891752167320763,3.1219385003551925,I,0,2.2607467,1.0327653,1,18
2023091709,4317,53486,1,2,Tutu Atwell,6,19.000000000000004,7.706737312248299,WR,3.8835974572710548,2.3301584743626327,5.376578837885666,C,0,5.352225,3.07363,0,15
2023091709,4342,52465,0,2,Van Jefferson,45,12.6,2.542302106359515,WR,-0.06877808377415538,-0.18570082619021955,2.7280029325497344,I,0,0.0,2.1437345,0,4
2023091709,4397,56042,1,2,Puka Nacua,9,19.400000000000002,5.09095275955297,WR,2.144934553326735,1.5014541873287146,3.589498572224256,C,0,0.574795,4.541202,0,5
2023091710,100,47911,1,2,Tony Pollard,0,10.8,6.0544281315414095,RB,-0.9426608542000016,-0.659862597940001,6.7142907294814105,C,0,0.95872283,6.054428,0,2
2023091710,172,52425,1,2,CeeDee Lamb,23,18.6,1.4792227688891242,WR,0.322921293014048,0.5166740688224768,0.9625487000666474,C,0,0.015758574,1.4792229,1,13
2023091710,230,47911,1,2,Tony Pollard,2,1.2000000000000002,2.253907717720495,RB,-7.2693489091710015,-3.6346744545855008,5.888582172305996,C,0,7.1916027,2.2539046,0,17
2023091710,321,54594,1,2,Jake Ferguson,2,13.8,2.5294465797877694,TE,-0.3567162288394307,-0.32104460595548767,2.850491185743257,C,0,1.0199487,2.5294516,0,12
2023091710,402,46705,1,2,Allen Lazard,9,9.8,1.5906288064787508,WR,-1.0965812905061547,-0.8772650324049238,2.4678938388836746,C,0,1.7823899,1.5906236,1,18
2023091710,467,52425,1,2,CeeDee Lamb,5,20.400000000000002,6.112708074168109,WR,4.567351969591237,3.1971463787138656,2.915561695454243,C,0,3.1655164,1.1720092,1,21
2023091710,521,56077,1,2,Deuce Vaughn,3,3.6000000000000005,5.664274004671734,RB,-3.0991490475968932,-2.789234142837204,8.453508147508938,C,0,4.557811,5.6642776,0,6
2023091710,689,54475,0,2,Garrett Wilson,8,20.6,2.128497122384715,WR,1.1608491291671879,0.8125943904170314,1.3159027319676837,I,0,0.0,2.1285005,0,11
2023091710,805,52425,1,2,CeeDee Lamb,11,8.0,3.0484422251372902,WR,-0.8552062092595516,-0.7696855883335965,3.8181278134708867,C,0,0.0,2.7822638,0,7
2023091710,921,52425,1,2,CeeDee Lamb,4,25.0,10.508192042401964,WR,5.960142057155989,4.7681136457247915,5.7400783966771725,C,0,0.0,10.508193,0,0
2023091710,973,54553,1,2,Jalen Tolbert,2,4.800000000000001,1.3430189872075486,WR,-2.467453424449566,-2.467453424449566,3.8104724116571145,C,0,3.529627,1.3430191,1,20
2023091710,1020,47911,1,2,Tony Pollard,-5,3.6000000000000005,1.9099999999999966,RB,-3.31218475005417,-2.649747800043336,4.559747800043333,C,0,4.054816,1.9099998,1,20
2023091710,1067,54553,1,2,Jalen Tolbert,7,6.6000000000000005,1.0301941564578956,WR,-2.1984717257000543,-1.538930207990038,2.5691243644479336,C,0,2.2310882,1.030193,1,20
2023091710,1137,46150,1,2,Michael Gallup,3,15.6,0.7752418977325718,WR,-0.17119157103240246,-0.13695325682592197,0.9121951545584938,C,1,0.28914332,0.7752424,1,22
