game_id,play_id,play_blurb,tgt_name,route_of_targeted_receiver,sep_delta_25,closing_eff_25,contested_severity_25,xcatch_surprise_25,abi_100
2023090700,101,DET vs KC | W1 Q1 3rd&3 @ DET 32 | pass_len=22 | I | (14:25) (Shotgun) J.Goff pass incomplete deep right to J.Reynolds.,Josh Reynolds,CORNER,3,18,11,10,42.0
2023091012,3068,"LA vs SEA | W1 Q4 2nd&9 @ LA 33 | pass_len=15 | C | (14:31) (No Huddle, Shotgun) M.Stafford pass short middle to T.Atwell to LA 48 for 15 yards (C.Bryant).",Tutu Atwell,IN,14,20,13,15,62.0
2023091012,3093,LA vs SEA | W1 Q4 1st&10 @ LA 48 | pass_len=21 | C | (13:48) (Shotgun) M.Stafford pass deep middle to T.Atwell to SEA 31 for 21 yards (J.Love).,Tutu Atwell,IN,2,25,9,10,46.0
2023091012,3541,LA vs SEA | W1 Q4 3rd&8 @ LA 27 | pass_len=21 | C | (7:50) (Shotgun) M.Stafford pass deep right to P.Nacua ran ob at LA 48 for 21 yards [Ja.Reed]. SEA-U.Nwosu was injured during the play.,Puka Nacua,CORNER,15,21,13,17,66.0
2023091012,3618,LA vs SEA | W1 Q4 1st&10 @ SEA 40 | pass_len=19 | I | (5:58) M.Stafford pass incomplete deep right to B.Skowronek.,Ben Skowronek,OUT,5,21,10,16,52.0
2023091012,3663,LA vs SEA | W1 Q4 3rd&5 @ SEA 35 | pass_len=33 | I | (5:07) (Shotgun) M.Stafford pass incomplete deep left to P.Nacua.,Puka Nacua,GO,10,25,13,6,54.0
2023091013,539,DAL vs NYG | W1 Q1 3rd&4 @ DAL 32 | pass_len=17 | C | (5:55) (Shotgun) D.Prescott pass deep left to C.Lamb pushed ob at NYG 19 for 49 yards (A.Jackson).,CeeDee Lamb,GO,22,25,3,4,54.0
2023091013,1072,DAL vs NYG | W1 Q2 1st&10 @ NYG 45 | pass_len=13 | I | (14:50) D.Prescott pass incomplete short right to J.Ferguson (X.McKinney) [J.Ward].,Jake Ferguson,CORNER,13,15,20,5,53.0
2023091013,1337,DAL vs NYG | W1 Q2 1st&10 @ NYG 38 | pass_len=16 | C | (10:48) D.Prescott pass deep middle to B.Cooks to NYG 22 for 16 yards (A.Jackson) [D.Lawrence].,Brandin Cooks,HITCH,4,21,10,8,43.0
2023091013,1687,NYG vs DAL | W1 Q2 2nd&12 @ NYG 45 | pass_len=16 | I | (4:48) (Shotgun) D.Jones pass incomplete deep middle to I.Hodgins.,Isaiah Hodgins,IN,21,23,7,13,64.0
2023091013,1737,NYG vs DAL | W1 Q2 4th&5 @ DAL 48 | pass_len=14 | C | (4:31) (Shotgun) D.Jones pass short left to D.Waller to DAL 26 for 22 yards (S.Gilmore).,Darren Waller,SLANT,9,18,5,9,41.0
2023091013,1943,DAL vs NYG | W1 Q2 1st&10 @ DAL 26 | pass_len=28 | I | (1:05) (Shotgun) D.Prescott pass incomplete deep left to M.Gallup (D.Banks).,Michael Gallup,GO,24,23,2,12,61.0
2023091013,2292,DAL vs NYG | W1 Q3 2nd&6 @ NYG 19 | pass_len=17 | I | (11:31) (Shotgun) D.Prescott pass incomplete deep left to P.Hendershot.,Peyton Hendershot,GO,5,25,15,11,56.0
2023091013,2802,DAL vs NYG | W1 Q3 3rd&10 @ DAL 44 | pass_len=15 | I | (3:01) (Shotgun) D.Prescott pass incomplete short middle to B.Cooks.,Brandin Cooks,IN,3,20,18,12,53.0
2023091013,3001,"NYG vs DAL | W1 Q3 2nd&8 @ nan 50 | pass_len=11 | I | (:11) (No Huddle, Shotgun) D.Jones pass incomplete short left to S.Shepard (S.Gilmore).",Sterling Shepard,CROSS,11,22,20,6,59.0
2023091013,3101,DAL vs NYG | W1 Q4 1st&10 @ nan 50 | pass_len=15 | C | (15:00) D.Prescott pass short right to C.Lamb pushed ob at NYG 31 for 19 yards (T.Hawkins).,CeeDee Lamb,OUT,23,15,4,10,52.0
2023091013,3870,NYG vs DAL | W1 Q4 4th&14 @ NYG 38 | pass_len=27 | I | (3:16) (Shotgun) D.Jones pass incomplete deep right to D.Slayton [O.Odighizuwa].,Darius Slayton,GO,4,22,9,14,49.0
2023091013,3974,DAL vs NYG | W1 Q4 4th&4 @ NYG 32 | pass_len=20 | I | (1:14) (Shotgun) C.Rush pass incomplete deep left to J.Tolbert.,Jalen Tolbert,CROSS,1,23,5,12,41.0
2023091100,559,"BUF vs NYJ | W1 Q1 2nd&4 @ NYJ 45 | pass_len=11 | C | (5:44) (No Huddle, Shotgun) J.Allen pass short right to S.Diggs to NYJ 30 for 15 yards (A.Amos).",Stefon Diggs,POST,24,22,2,9,57.0
2023091100,804,NYJ vs BUF | W1 Q1 3rd&11 @ NYJ 21 | pass_len=19 | C | (2:15) (Shotgun) Z.Wilson pass deep right to A.Lazard to NYJ 43 for 22 yards (J.Poyer).,Allen Lazard,POST,21,21,1,7,50.0
2023091100,993,BUF vs NYJ | W1 Q2 3rd&8 @ BUF 31 | pass_len=65 | IN | (13:12) (Shotgun) J.Allen pass deep middle intended for D.Harty INTERCEPTED by J.Whitehead at NYJ 4. J.Whitehead to NYJ 4 for no gain (D.Harty).,Deonte Harty,GO,10,20,10,2,42.0
2023091100,1356,BUF vs NYJ | W1 Q2 2nd&11 @ NYJ 37 | pass_len=18 | C | (6:53) J.Allen pass deep right to G.Davis to NYJ 11 for 26 yards (T.Adams).,Gabe Davis,IN,6,24,22,19,71.0
2023091100,1551,"NYJ vs BUF | W1 Q2 1st&10 @ NYJ 38 | pass_len=10 | IN | (3:17) Z.Wilson pass short middle intended for R.Cobb INTERCEPTED by M.Milano at NYJ 48. M.Milano to NYJ 35 for 13 yards (Z.Wilson). PENALTY on BUF-M.Milano, Taunting, 15 yards, enforced at NYJ 35.",Randall Cobb,POST,14,20,7,17,58.0
2023091100,1775,BUF vs NYJ | W1 Q2 2nd&13 @ NYJ 23 | pass_len=19 | I | (:34) (Shotgun) J.Allen pass incomplete deep right to J.Cook (Qu.Williams).,James Cook,WHEEL,10,14,21,5,50.0
2023091100,1973,NYJ vs BUF | W1 Q3 3rd&10 @ NYJ 25 | pass_len=11 | C | (14:17) (Shotgun) Z.Wilson pass short middle to G.Wilson to NYJ 37 for 12 yards (C.Benford).,Garrett Wilson,CROSS,10,13,20,18,61.0
2023091100,2281,BUF vs NYJ | W1 Q3 2nd&11 @ BUF 24 | pass_len=15 | C | (8:19) (Shotgun) J.Allen pass short left to D.Knox to BUF 39 for 15 yards (T.Adams).,Dawson Knox,HITCH,16,13,7,10,46.0
2023091100,2428,BUF vs NYJ | W1 Q3 2nd&13 @ NYJ 41 | pass_len=41 | IN | (4:16) (Shotgun) J.Allen pass deep middle intended for S.Diggs INTERCEPTED by J.Whitehead [Q.Williams] at NYJ -1. Touchback.,Stefon Diggs,POST,3,22,22,2,49.0
2023091100,3015,BUF vs NYJ | W1 Q4 3rd&2 @ BUF 43 | pass_len=14 | IN | (9:49) (Shotgun) J.Allen pass short right intended for G.Davis INTERCEPTED by J.Whitehead at NYJ 43. J.Whitehead ran ob at NYJ 43 for no gain.,Gabe Davis,CORNER,2,20,16,11,49.0
2023091100,3167,NYJ vs BUF | W1 Q4 3rd&5 @ BUF 23 | pass_len=14 | C | (6:16) (Shotgun) Z.Wilson pass short right to G.Wilson to BUF 9 for 14 yards (C.Benford).,Garrett Wilson,CORNER,6,20,8,8,42.0
2023091100,3618,"BUF vs NYJ | W1 Q4 1st&10 @ BUF 38 | pass_len=15 | C | (1:00) (No Huddle, Shotgun) J.Allen pass short right to S.Diggs to NYJ 47 for 15 yards (M.Carter).",Stefon Diggs,HITCH,12,21,6,10,49.0
2023091100,3684,BUF vs NYJ | W1 Q4 1st&20 @ BUF 43 | pass_len=15 | C | (:35) (Shotgun) J.Allen pass short left to S.Diggs to NYJ 42 for 15 yards (D.Reed).,Stefon Diggs,HITCH,5,17,24,18,64.0
2023091100,3942,BUF vs NYJ | W1 Q5 1st&15 @ BUF 20 | pass_len=13 | I | (10:00) (Shotgun) J.Allen pass incomplete short right to D.Knox.,Dawson Knox,CORNER,18,22,6,17,63.0
2023091100,3987,"BUF vs NYJ | W1 Q5 3rd&12 @ BUF 23 | pass_len=12 | I | (9:26) (No Huddle, Shotgun) J.Allen pass incomplete short left to S.Diggs.",Stefon Diggs,HITCH,5,19,23,7,54.0
2023091400,151,PHI vs MIN | W2 Q1 2nd&11 @ PHI 36 | pass_len=48 | C | (12:26) (Shotgun) J.Hurts pass deep right to D.Smith to MIN 10 for 54 yards (Th.Jackson).,DeVonta Smith,GO,7,18,22,23,70.0
2023091400,293,MIN vs PHI | W2 Q1 1st&10 @ MIN 25 | pass_len=17 | C | (9:48) K.Cousins pass deep right to J.Jefferson to MIN 40 for 15 yards (D.Slay).,Justin Jefferson,CROSS,23,17,4,12,56.0
2023091400,366,MIN vs PHI | W2 Q1 3rd&9 @ MIN 41 | pass_len=14 | I | (8:24) (Shotgun) K.Cousins pass incomplete short middle to K.Osborn [J.Davis].,K.J. Osborn,POST,17,23,14,9,63.0
2023091400,431,PHI vs MIN | W2 Q1 1st&10 @ PHI 10 | pass_len=21 | I | (8:08) (Shotgun) J.Hurts pass incomplete deep right to D.Goedert.,Dallas Goedert,GO,22,22,5,12,61.0
2023091400,685,PHI vs MIN | W2 Q1 3rd&16 @ PHI 44 | pass_len=21 | IN | (3:04) (Shotgun) J.Hurts pass deep middle intended for D.Smith INTERCEPTED by Th.Jackson at MIN 35. Th.Jackson to MIN 35 for no gain (D.Smith).,DeVonta Smith,IN,23,25,22,3,73.0
2023091400,1767,MIN vs PHI | W2 Q2 1st&10 @ PHI 31 | pass_len=28 | I | (:46) (Shotgun) K.Cousins pass incomplete deep left to J.Addison [J.Sweat].,Jordan Addison,GO,23,19,5,10,57.0
2023091400,2364,"PHI vs MIN | W2 Q3 3rd&4 @ PHI 37 | pass_len=40 | C | (11:02) (Shotgun) J.Hurts pass deep left to D.Smith for 63 yards, TOUCHDOWN.",DeVonta Smith,GO,17,9,2,17,45.0
2023091400,2450,MIN vs PHI | W2 Q3 2nd&10 @ MIN 25 | pass_len=13 | C | (10:26) (No Huddle) K.Cousins pass short left to J.Jefferson to MIN 38 for 13 yards (D.Slay).,Justin Jefferson,OUT,1,20,20,12,53.0
2023091400,2523,"MIN vs PHI | W2 Q3 3rd&10 @ MIN 38 | pass_len=44 | C | (9:18) (Shotgun) K.Cousins pass deep middle to J.Addison for 62 yards, TOUCHDOWN.",Jordan Addison,POST,10,18,22,23,73.0
2023091400,3333,MIN vs PHI | W2 Q4 2nd&3 @ MIN 21 | pass_len=18 | I | (10:42) K.Cousins pass incomplete deep middle to K.Osborn.,K.J. Osborn,IN,24,24,4,13,65.0
2023091400,3413,MIN vs PHI | W2 Q4 2nd&4 @ nan 50 | pass_len=15 | C | (9:52) (No Huddle) K.Cousins pass short middle to J.Jefferson to PHI 28 for 22 yards (J.Evans).,Justin Jefferson,IN,14,25,16,16,71.0
2023091400,3486,MIN vs PHI | W2 Q4 3rd&6 @ PHI 24 | pass_len=14 | C | (8:23) (Shotgun) K.Cousins pass short left to J.Jefferson to PHI 10 for 14 yards (M.Goodrich).,Justin Jefferson,OUT,22,9,11,11,53.0
2023091400,3516,"MIN vs PHI | W2 Q4 1st&10 @ PHI 10 | pass_len=10 | C | (7:47) K.Cousins pass short left to K.Osborn for 10 yards, TOUCHDOWN [J.Sweat].",K.J. Osborn,CROSS,25,2,0,1,28.0
2023091400,3836,MIN vs PHI | W2 Q4 2nd&10 @ MIN 25 | pass_len=12 | C | (4:08) (Shotgun) K.Cousins pass short right to J.Jefferson to MIN 35 for 10 yards (D.Slay).,Justin Jefferson,IN,14,23,20,19,76.0
2023091400,4084,MIN vs PHI | W2 Q4 1st&5 @ PHI 25 | pass_len=23 | I | (1:46) (Shotgun) K.Cousins pass incomplete deep middle to T.Hockenson (J.Evans).,T.J. Hockenson,POST,21,23,25,4,73.0
2023091400,4107,MIN vs PHI | W2 Q4 2nd&5 @ PHI 25 | pass_len=20 | C | (1:41) (Shotgun) K.Cousins pass deep right to J.Jefferson to PHI 5 for 20 yards (T.Edmunds).,Justin Jefferson,CORNER,19,23,23,17,82.0
2023091700,111,GB vs ATL | W2 Q1 2nd&7 @ ATL 28 | pass_len=17 | I | (14:09) (Shotgun) J.Love pass incomplete deep left to L.Musgrave.,Luke Musgrave,CROSS,1,23,12,11,47.0
2023091700,453,"ATL vs GB | W2 Q1 3rd&7 @ ATL 30 | pass_len=10 | C | (10:01) (Shotgun) D.Ridder pass short middle to J.Smith to ATL 47 for 17 yards (R.Ford, D.Campbell) [P.Smith].",Jonnu Smith,HITCH,1,20,20,12,53.0
2023091700,522,ATL vs GB | W2 Q1 1st&10 @ GB 41 | pass_len=14 | I | (8:01) (Shotgun) D.Ridder pass incomplete short left to K.Pitts.,Kyle Pitts,GO,21,22,11,18,72.0
2023091700,989,GB vs ATL | W2 Q1 2nd&10 @ ATL 43 | pass_len=10 | I | (:50) (Shotgun) J.Love pass incomplete short left to J.Reed.,Jayden Reed,OUT,0,23,25,5,53.0
2023091700,1311,"ATL vs GB | W2 Q2 3rd&15 @ ATL 12 | pass_len=22 | C | (12:04) (No Huddle, Shotgun) D.Ridder pass deep middle to D.London to ATL 34 for 22 yards (J.Alexander).",Drake London,POST,10,22,7,11,50.0
2023091700,2147,ATL vs GB | W2 Q3 1st&15 @ ATL 20 | pass_len=15 | I | (14:53) (Shotgun) D.Ridder pass incomplete short right to D.London.,Drake London,CROSS,13,21,15,10,59.0
2023091700,2193,ATL vs GB | W2 Q3 3rd&15 @ ATL 20 | pass_len=15 | I | (14:42) (Shotgun) D.Ridder pass incomplete short right to K.Pitts (Q.Walker).,Kyle Pitts,IN,3,24,2,19,48.0
2023091700,2307,GB vs ATL | W2 Q3 2nd&8 @ GB 47 | pass_len=15 | C | (12:30) (Shotgun) J.Love pass short right to R.Doubs ran ob at ATL 38 for 15 yards.,Romeo Doubs,OUT,10,18,1,7,36.0
2023091700,2395,"GB vs ATL | W2 Q3 1st&10 @ ATL 32 | pass_len=15 | C | (10:39) (Shotgun) J.Love pass short middle to D.Wicks for 32 yards, TOUCHDOWN.",Dontayvion Wicks,IN,6,21,20,18,65.0
2023091700,3163,ATL vs GB | W2 Q4 3rd&3 @ ATL 43 | pass_len=41 | C | (14:31) (Shotgun) D.Ridder pass deep right to M.Hollins to GB 12 for 45 yards (D.Savage).,Mack Hollins,GO,14,23,25,25,87.0
2023091700,3328,GB vs ATL | W2 Q4 1st&10 @ GB 25 | pass_len=23 | I | (11:48) J.Love pass incomplete deep left to D.Wicks.,Dontayvion Wicks,CROSS,14,13,11,7,45.0
2023091700,3781,ATL vs GB | W2 Q4 1st&10 @ ATL 27 | pass_len=20 | C | (6:07) D.Ridder pass deep left to D.London pushed ob at GB 49 for 24 yards (J.Alexander) [T.Slaton].,Drake London,CORNER,12,17,23,20,72.0
2023091700,4143,GB vs ATL | W2 Q4 1st&10 @ GB 25 | pass_len=11 | I | (:57) (Shotgun) J.Love pass incomplete short left to J.Reed.,Jayden Reed,HITCH,4,18,23,8,53.0
2023091700,4189,GB vs ATL | W2 Q4 3rd&10 @ GB 25 | pass_len=30 | I | (:48) (Shotgun) J.Love pass incomplete deep left to R.Doubs [G.Jarrett].,Romeo Doubs,CORNER,5,18,23,4,50.0
2023091700,4212,"GB vs ATL | W2 Q4 4th&10 @ GB 25 | pass_len=13 | I | (:42) (Shotgun) J.Love pass short middle to S.Toure to GB 38 for 13 yards (T.Flowers). PENALTY on GB-S.Toure, Illegal Shift, 5 yards, enforced at GB 25 - No Play. The Replay Official reviewed the pass completion ruling, and the play was REVERSED. (Shotgun) J.Love pass incomplete short middle to S.Toure (T.Flowers). Penalty on GB-S.Toure, Illegal Shift, declined.",Samori Toure,IN,13,24,21,6,64.0
2023091701,102,LV vs BUF | W2 Q1 3rd&2 @ LV 33 | pass_len=15 | C | (13:37) (Shotgun) J.Garoppolo pass short right to D.Adams pushed ob at 50 for 17 yards (Ta.Johnson).,Davante Adams,GO,6,25,23,18,72.0
2023091701,857,"BUF vs LV | W2 Q1 1st&10 @ BUF 37 | pass_len=16 | C | (:07) (Shotgun) J.Allen pass deep left to G.Davis to LV 44 for 19 yards (R.Spillane). Penalty on LV-B.Nichols, Defensive Offside, declined.",Gabe Davis,HITCH,1,17,10,7,35.0
2023091701,1105,LV vs BUF | W2 Q2 1st&10 @ LV 25 | pass_len=42 | I | (12:10) (Shotgun) J.Garoppolo pass incomplete deep right to T.Tucker (C.Benford).,Tre Tucker,GO,11,21,19,2,53.0
2023091701,1169,"LV vs BUF | W2 Q2 3rd&11 @ LV 24 | pass_len=18 | C | (11:24) (Shotgun) J.Garoppolo pass deep right to D.Adams to LV 42 for 18 yards (C.Benford, M.Hyde).",Davante Adams,CORNER,1,20,16,9,46.0
2023091701,1243,LV vs BUF | W2 Q2 2nd&10 @ BUF 48 | pass_len=18 | C | (9:03) (Shotgun) J.Garoppolo pass deep right to D.Adams ran ob at BUF 27 for 21 yards.,Davante Adams,HITCH,20,6,6,13,45.0
2023091701,1317,LV vs BUF | W2 Q2 3rd&12 @ BUF 29 | pass_len=14 | I | (6:59) (Shotgun) J.Garoppolo pass incomplete short left to D.Carter.,DeAndre Carter,GO,24,14,1,17,56.0
2023091701,1697,BUF vs LV | W2 Q2 1st&10 @ BUF 43 | pass_len=19 | I | (1:47) (Shotgun) J.Allen pass incomplete deep middle to G.Davis.,Gabe Davis,IN,5,15,14,11,45.0
2023091701,1752,BUF vs LV | W2 Q2 3rd&8 @ BUF 45 | pass_len=17 | C | (1:01) (Shotgun) J.Allen pass deep left to S.Diggs to LV 38 for 17 yards (J.Bennett).,Stefon Diggs,CORNER,18,11,9,12,50.0
2023091701,1908,BUF vs LV | W2 Q2 1st&10 @ LV 26 | pass_len=13 | C | (:34) (Shotgun) J.Allen pass short right to G.Davis ran ob at LV 11 for 15 yards (M.Peters).,Gabe Davis,HITCH,17,16,3,10,46.0
2023091701,1938,"BUF vs LV | W2 Q2 1st&10 @ LV 11 | pass_len=11 | I | (:28) (No Huddle, Shotgun) J.Allen pass incomplete short middle to D.Kincaid (T.Moehrig).",Dalton Kincaid,POST,3,25,22,7,57.0
2023091701,2591,LV vs BUF | W2 Q3 3rd&2 @ LV 33 | pass_len=11 | C | (4:41) (Shotgun) J.Garoppolo pass short right to A.Hooper to LV 48 for 15 yards (M.Milano).,Austin Hooper,CROSS,17,19,9,11,56.0
2023091701,2752,BUF vs LV | W2 Q3 2nd&5 @ LV 27 | pass_len=12 | C | (1:49) J.Allen pass short middle to D.Kincaid to LV 13 for 14 yards (R.Spillane; T.Moehrig).,Dalton Kincaid,HITCH,0,22,14,8,44.0
2023091701,3025,LV vs BUF | W2 Q4 3rd&3 @ LV 42 | pass_len=17 | I | (12:57) (Shotgun) J.Garoppolo pass incomplete deep left to D.Adams. BUF-M.Hyde was injured during the play.,Davante Adams,GO,9,23,13,11,56.0
2023091701,3521,LV vs BUF | W2 Q4 1st&10 @ LV 39 | pass_len=23 | C | (3:48) (Shotgun) J.Garoppolo pass deep middle to H.Renfrow to BUF 38 for 23 yards (T.Rapp).,Hunter Renfrow,POST,22,24,11,8,65.0
2023091702,529,CIN vs BAL | W2 Q1 3rd&8 @ CIN 27 | pass_len=27 | I | (5:27) (Shotgun) J.Burrow pass incomplete deep right to I.Smith (A.Washington).,Irv Smith,GO,19,24,15,11,69.0
2023091702,663,BAL vs CIN | W2 Q1 1st&10 @ CIN 41 | pass_len=41 | I | (3:36) L.Jackson pass incomplete deep middle to N.Agholor.,Nelson Agholor,GO,13,19,11,4,47.0
2023091702,711,BAL vs CIN | W2 Q1 3rd&10 @ CIN 41 | pass_len=30 | I | (3:27) (Shotgun) L.Jackson pass incomplete deep right to Z.Flowers.,Zay Flowers,GO,7,18,10,8,43.0
2023091702,1177,BAL vs CIN | W2 Q2 1st&10 @ BAL 25 | pass_len=11 | C | (13:14) (Shotgun) L.Jackson pass short middle to N.Agholor to BLT 36 for 11 yards (N.Scott). CIN-N.Scott was injured during the play.,Nelson Agholor,IN,1,25,18,10,54.0
2023091702,1878,"BAL vs CIN | W2 Q2 2nd&7 @ BAL 41 | pass_len=10 | C | (1:34) (No Huddle, Shotgun) L.Jackson pass short middle to N.Agholor to CIN 49 for 10 yards (D.Hill).",Nelson Agholor,IN,0,22,25,17,64.0
2023091702,1957,BAL vs CIN | W2 Q2 1st&10 @ CIN 35 | pass_len=17 | C | (:48) (Shotgun) L.Jackson pass deep middle to N.Agholor to CIN 18 for 17 yards (D.Hill).,Nelson Agholor,POST,22,23,1,5,51.0
2023091702,2094,BAL vs CIN | W2 Q2 1st&29 @ CIN 32 | pass_len=12 | I | (:15) (Shotgun) L.Jackson pass incomplete short middle to M.Andrews.,Mark Andrews,POST,17,24,5,18,64.0
2023091702,2483,CIN vs BAL | W2 Q3 2nd&8 @ BAL 17 | pass_len=15 | IN | (10:48) (Shotgun) J.Burrow pass short middle intended for T.Higgins INTERCEPTED by G.Stone at BLT 2. G.Stone ran ob at BLT 38 for 36 yards (J.Burrow).,Tee Higgins,POST,17,25,24,12,78.0
2023091702,2515,BAL vs CIN | W2 Q3 1st&10 @ BAL 38 | pass_len=48 | C | (10:39) (Shotgun) L.Jackson pass deep left to Z.Flowers to CIN 10 for 52 yards (C.Taylor-Britt).,Zay Flowers,GO,9,25,16,23,73.0
2023091702,2718,"CIN vs BAL | W2 Q3 3rd&3 @ CIN 32 | pass_len=12 | C | (7:28) (No Huddle, Shotgun) J.Burrow pass short right to J.Chase ran ob at CIN 45 for 13 yards.",Ja'Marr Chase,OUT,4,16,10,8,38.0
2023091702,2792,"CIN vs BAL | W2 Q3 3rd&4 @ BAL 49 | pass_len=10 | C | (5:39) (No Huddle, Shotgun) J.Burrow pass short middle to T.Boyd to BLT 37 for 12 yards (G.Stone).",Tyler Boyd,IN,1,22,24,17,64.0
2023091702,2817,"CIN vs BAL | W2 Q3 1st&10 @ BAL 37 | pass_len=13 | C | (5:15) (No Huddle, Shotgun) J.Burrow pass short middle to T.Higgins to BLT 19 for 18 yards (P.Queen; B.Stephens).",Tee Higgins,POST,4,23,16,11,54.0
2023091702,2842,CIN vs BAL | W2 Q3 1st&10 @ BAL 19 | pass_len=19 | I | (4:34) (Shotgun) J.Burrow pass incomplete deep left to T.Higgins.,Tee Higgins,GO,10,14,19,5,48.0
2023091702,3189,"BAL vs CIN | W2 Q4 2nd&23 @ BAL 43 | pass_len=12 | C | (15:00) (Shotgun) L.Jackson pass short middle to M.Andrews to CIN 37 for 20 yards (D.Hill, L.Wilson). CIN-N.Scott was injured during the play.",Mark Andrews,POST,12,25,15,13,65.0
2023091702,3246,BAL vs CIN | W2 Q4 1st&10 @ CIN 33 | pass_len=31 | I | (14:06) (Shotgun) L.Jackson pass incomplete deep right to D.Duvernay (C.Awuzie).,Devin Duvernay,GO,10,22,20,3,55.0
2023091702,3367,"BAL vs CIN | W2 Q4 3rd&5 @ CIN 17 | pass_len=17 | C | (11:42) (Shotgun) L.Jackson pass deep right to N.Agholor for 17 yards, TOUCHDOWN.",Nelson Agholor,GO,14,20,12,16,62.0
2023091702,3700,"CIN vs BAL | W2 Q4 2nd&10 @ CIN 20 | pass_len=11 | C | (7:36) (Shotgun) J.Burrow pass short left to T.Boyd to CIN 33 for 13 yards (G.Stone, A.Washington).",Tyler Boyd,HITCH,13,16,14,13,56.0
2023091702,3901,"CIN vs BAL | W2 Q4 1st&10 @ BAL 36 | pass_len=12 | C | (5:15) (No Huddle, Shotgun) J.Burrow pass short middle to T.Higgins to BLT 16 for 20 yards (R.Smith).",Tee Higgins,POST,23,24,5,11,63.0
2023091703,210,SEA vs DET | W2 Q1 1st&10 @ DET 37 | pass_len=14 | C | (11:45) (Shotgun) G.Smith pass short left to D.Metcalf to DET 19 for 18 yards (C.Gardner-Johnson).,DK Metcalf,HITCH,13,10,8,9,40.0
2023091703,306,"SEA vs DET | W2 Q1 3rd&8 @ DET 17 | pass_len=15 | C | (9:28) (Shotgun) G.Smith pass short left to D.Metcalf to DET 1 for 16 yards (J.Jacobs, K.Joseph).",DK Metcalf,POST,3,25,17,12,57.0
2023091703,530,"DET vs SEA | W2 Q1 2nd&2 @ DET 33 | pass_len=10 | C | (6:39) (No Huddle, Shotgun) J.Goff pass short right to S.LaPorta pushed ob at DET 44 for 11 yards (J.Brooks).",Sam LaPorta,CROSS,17,5,2,9,33.0
2023091703,629,"DET vs SEA | W2 Q1 2nd&9 @ SEA 42 | pass_len=17 | C | (4:25) (Shotgun) J.Goff pass deep right to J.Reynolds to SEA 22 for 20 yards (D.Witherspoon; J.Love). Penalty on SEA-D.Jones, Defensive Offside, declined.",Josh Reynolds,GO,22,7,8,12,49.0
2023091703,665,"DET vs SEA | W2 Q1 1st&10 @ SEA 22 | pass_len=20 | C | (3:55) (Shotgun) J.Goff pass deep right to J.Reynolds for 22 yards, TOUCHDOWN.",Josh Reynolds,GO,15,24,7,12,58.0
2023091703,1238,"SEA vs DET | W2 Q2 1st&10 @ SEA 42 | pass_len=23 | C | (9:02) G.Smith pass deep left to N.Fant to DET 27 for 31 yards (J.Houston). Penalty on DET-J.Houston, Defensive Holding, declined.",Noah Fant,GO,13,24,15,17,69.0
2023091703,1496,"DET vs SEA | W2 Q2 1st&10 @ SEA 36 | pass_len=35 | C | (4:59) (Shotgun) J.Goff pass deep right to K.Raymond for 36 yards, TOUCHDOWN.",Kalif Raymond,CORNER,2,19,14,18,53.0
2023091703,1611,SEA vs DET | W2 Q2 3rd&1 @ SEA 34 | pass_len=11 | C | (3:30) (Shotgun) G.Smith pass short right to J.Smith-Njigba pushed ob at 50 for 16 yards (C.Gardner-Johnson).,Jaxon Smith-Njigba,HITCH,6,11,1,6,24.0
2023091703,2062,"DET vs SEA | W2 Q2 1st&10 @ DET 46 | pass_len=34 | C | (:02) (Shotgun) J.Goff pass deep left to A.St. Brown to SEA 15 for 39 yards (T.Brown). FUMBLES (T.Brown), RECOVERED by SEA-J.Love at SEA 6. J.Love pushed ob at SEA 9 for 3 yards (A.St. Brown; S.LaPorta).",Amon-Ra St. Brown,GO,8,16,22,22,68.0
2023091703,2182,SEA vs DET | W2 Q3 1st&10 @ DET 23 | pass_len=15 | C | (14:54) (Shotgun) G.Smith pass short right to C.Parkinson to DET 3 for 20 yards (C.Gardner-Johnson).,Colby Parkinson,WHEEL,19,10,2,10,41.0
2023091703,2268,DET vs SEA | W2 Q3 1st&10 @ DET 25 | pass_len=24 | C | (14:16) (Shotgun) J.Goff pass deep left to A.St. Brown to SEA 48 for 27 yards (J.Love).,Amon-Ra St. Brown,POST,8,23,22,21,74.0
2023091703,3069,DET vs SEA | W2 Q3 4th&2 @ DET 45 | pass_len=25 | I | (:32) J.Goff pass incomplete deep left to J.Reynolds [D.Hall].,Josh Reynolds,CROSS,24,12,4,12,52.0
2023091703,3361,SEA vs DET | W2 Q4 3rd&10 @ DET 17 | pass_len=10 | C | (12:01) (Shotgun) G.Smith pass short right to T.Lockett ran ob at DET 5 for 12 yards (J.Jacobs).,Tyler Lockett,OUT,22,9,1,8,40.0
2023091703,3690,DET vs SEA | W2 Q4 1st&10 @ nan 50 | pass_len=22 | I | (7:43) (Shotgun) J.Goff pass incomplete deep left to K.Raymond (T.Brown).,Kalif Raymond,GO,21,21,24,3,69.0
2023091703,4077,DET vs SEA | W2 Q4 1st&10 @ nan 50 | pass_len=12 | C | (1:44) (Shotgun) J.Goff pass short middle to J.Reynolds to SEA 38 for 12 yards (J.Love) [Ja.Reed].,Josh Reynolds,IN,15,25,24,13,77.0
